"@timestamp","host.name","process.name","process.parent.name","process.pid","process.command_line","user.name","user.id","user.domain"
"Jun 4, 2023 @ 12:08:38.275","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","3,136","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-chrome-cart --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=65 --time-ticks-at-unix-epoch=-1684964791319443 --launch-time-ticks=930126953404 --mojo-platform-channel-handle=9008 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:30.013","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","37,224","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=8732 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.982","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","31,764","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=3972 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.947","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","12,156","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=7792 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.247","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","27,608","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=9116 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.242","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","7,528","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=8560 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.182","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","36,464","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=7268 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:29.110","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","8,444","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-chrome-cart --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=58 --time-ticks-at-unix-epoch=-1684964791319443 --launch-time-ticks=930117789129 --mojo-platform-channel-handle=9156 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:08:28.992","DESKTOP-7UHDSLL","chrome.exe","chrome.exe","2,576","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --enable-chrome-cart --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=57 --time-ticks-at-unix-epoch=-1684964791319443 --launch-time-ticks=930117670339 --mojo-platform-channel-handle=7916 --field-trial-handle=2012,i,3650752292115128342,17870880369132276219,262144 /prefetch:1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:07:11.094","DESKTOP-7UHDSLL","Get-AppxVersion.exe","Get-AppxVersion.exe","14,208","""C:\Program Files (x86)\ASUS\Update\1.3.107.93\Get-AppxVersion.exe"" ui","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:07:10.926","DESKTOP-7UHDSLL","Get-AppxVersion.exe","AsusUpdate.exe","25,968","""C:\Program Files (x86)\ASUS\Update\1.3.107.93\Get-AppxVersion.exe"" ALL","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:07:10.894","DESKTOP-7UHDSLL","AsusUpdate.exe","svchost.exe","36,264","""C:\Program Files (x86)\ASUS\Update\AsusUpdate.exe"" /ua /installsource scheduler","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:07:01.125","DESKTOP-7UHDSLL","svchost.exe","services.exe","21,180","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s gpsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:06:59.064","DESKTOP-7UHDSLL","git.exe","git.exe","35,748","git.exe rev-parse --show-toplevel",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:59.039","DESKTOP-7UHDSLL","conhost.exe","git.exe","4,640","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:59.033","DESKTOP-7UHDSLL","git.exe","Code.exe","14,120","""C:\Program Files\Git\cmd\git.exe"" rev-parse --show-toplevel",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.992","DESKTOP-7UHDSLL","git.exe","git.exe","10,256","git.exe --version",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.961","DESKTOP-7UHDSLL","conhost.exe","git.exe","18,332","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.955","DESKTOP-7UHDSLL","git.exe","Code.exe","24,248","""C:\Program Files\Git\cmd\git.exe"" --version",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.946","DESKTOP-7UHDSLL","conhost.exe","cmd.exe","27,708","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.939","DESKTOP-7UHDSLL","cmd.exe","Code.exe","33,564","C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:58.507","DESKTOP-7UHDSLL","FileCoAuth.exe","svchost.exe","23,892","""C:\Users\Harambe\AppData\Local\Microsoft\OneDrive\23.101.0514.0001\FileCoAuth.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:06:57.337","DESKTOP-7UHDSLL","conhost.exe","cmd.exe","18,396","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:57.321","DESKTOP-7UHDSLL","cmd.exe","Code.exe","8,084","C:\WINDOWS\system32\cmd.exe /d /s /c ""wsl.exe -l -q""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:56.963","DESKTOP-7UHDSLL","Code.exe","Code.exe","22,020","""C:\Users\Harambe\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --inspect-port=0 --user-data-dir=""C:\Users\Harambe\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --mojo-platform-channel-handle=5248 --field-trial-handle=1820,i,14396095121264606282,11442073459189794677,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:56.829","DESKTOP-7UHDSLL","Code.exe","Code.exe","39,800","""C:\Users\Harambe\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\Harambe\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --mojo-platform-channel-handle=1972 --field-trial-handle=1820,i,14396095121264606282,11442073459189794677,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand /prefetch:8",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:18.115","DESKTOP-7UHDSLL","SearchFilterHost.exe","SearchIndexer.exe","19,348","""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 820 824 832 8192 828 804 ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:06:18.096","DESKTOP-7UHDSLL","SearchProtocolHost.exe","SearchIndexer.exe","19,444","""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe282_ Global\UsGthrCtrlFltPipeMssGthrPipe282 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:06:01.564","DESKTOP-7UHDSLL","python.exe","conda.exe","24,232","C:\Users\Harambe\anaconda3\python.exe ""C:\Users\Harambe\anaconda3\Scripts\conda-script.py"" ""shell.cmd.exe"" ""activate"" ""C:\Users\Harambe\anaconda3""",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:01.550","DESKTOP-7UHDSLL","conda.exe","cmd.exe","17,012","""C:\Users\Harambe\anaconda3\condabin\..\Scripts\conda.exe""    shell.cmd.exe activate C:\Users\Harambe\anaconda3 ",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:01.382","DESKTOP-7UHDSLL","conhost.exe","cmd.exe","15,860","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:01.366","DESKTOP-7UHDSLL","cmd.exe","explorer.exe","4,376","""C:\Windows\System32\cmd.exe"" ""/K"" C:\Users\Harambe\anaconda3\Scripts\activate.bat C:\Users\Harambe\anaconda3",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 12:06:01.311","DESKTOP-7UHDSLL","smartscreen.exe","svchost.exe","23,580","C:\Windows\System32\smartscreen.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:05:59.812","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","35,420","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:05:59.758","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","13,936","""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:05:34.870","DESKTOP-7UHDSLL","OverwolfUpdater.exe","svchost.exe","10,320","""C:\Program Files (x86)\Common Files\Overwolf\OverwolfUpdater.exe"" /RunningFrom Schedule","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:04:45.904","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","2,028","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:59.608","DESKTOP-7UHDSLL","TiWorker.exe","svchost.exe","2,144","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.2905_none_7dd39c4c7cb9dfa0\TiWorker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:59.582","DESKTOP-7UHDSLL","TrustedInstaller.exe","services.exe","9,308","C:\WINDOWS\servicing\TrustedInstaller.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:59.559","DESKTOP-7UHDSLL","OfficeC2RClient.exe","svchost.exe","8,716","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeC2RClient.exe"" /frequentupdate SCHEDULEDTASK displaylevel=False","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:59.559","DESKTOP-7UHDSLL","BackgroundDownload.exe","svchost.exe","17,300","""C:\Program Files (x86)\Microsoft Visual Studio\Installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:59.559","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","13,060","taskhostw.exe Install $(Arg0)","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 12:00:00.385","DESKTOP-7UHDSLL","wsqmcons.exe","svchost.exe","29,684","""C:\WINDOWS\System32\wsqmcons.exe""","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:59:45.073","DESKTOP-7UHDSLL","svchost.exe","services.exe","25,004","C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:56:58.509","DESKTOP-7UHDSLL","FileCoAuth.exe","svchost.exe","3,740","""C:\Users\Harambe\AppData\Local\Microsoft\OneDrive\23.101.0514.0001\FileCoAuth.exe"" -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:56:46.588","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","21,480","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:56:46.560","DESKTOP-7UHDSLL","svchost.exe","services.exe","2,344","C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:56:46.550","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","18,132","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:Microsoft.MicrosoftOfficeHub.AppX54h2e8jwdm50fj5ha8987vz1etpx7czd.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:55:41.575","DESKTOP-7UHDSLL","RuntimeBroker.exe","svchost.exe","11,820","C:\Windows\System32\RuntimeBroker.exe -Embedding","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:55:41.505","DESKTOP-7UHDSLL","backgroundTaskHost.exe","svchost.exe","35,956","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXass2jm06pp1n7aktd4dcj305y31qrc54.mca","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:55:41.462","DESKTOP-7UHDSLL","svchost.exe","services.exe","36,896","C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:52:01.059","DESKTOP-7UHDSLL","svchost.exe","services.exe","22,324","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s gpsvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:22.413","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","32,696","taskhostw.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:11.003","DESKTOP-7UHDSLL","sppsvc.exe","services.exe","26,116","C:\WINDOWS\system32\sppsvc.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.862","DESKTOP-7UHDSLL","CompatTelRunner.exe","CompatTelRunner.exe","12,828","C:\WINDOWS\system32\CompatTelRunner.exe -m:invagent.dll -f:RunUpdate -cv:9/Qcsr2h6k+nDXcn.6","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.851","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","20,072","taskhostw.exe","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.525","DESKTOP-7UHDSLL","conhost.exe","ngentask.exe","32,412","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 11:50:10.519","DESKTOP-7UHDSLL","ngentask.exe","ngentask.exe","20,252","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /StopEvent:1008","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.451","DESKTOP-7UHDSLL","DismHost.exe","cleanmgr.exe","34,684","C:\Users\Harambe\AppData\Local\Temp\BE618155-6739-4984-8EEA-E977D20F56FE\dismhost.exe {99245E97-24FE-4046-8A4A-E1DFB0CCA0C3}",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 11:50:10.412","DESKTOP-7UHDSLL","conhost.exe","ngentask.exe","32,504","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 11:50:10.407","DESKTOP-7UHDSLL","ngentask.exe","ngentask.exe","22,016","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /StopEvent:1324","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.084","DESKTOP-7UHDSLL","ngen.exe","ngentask.exe","10,472","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.072","DESKTOP-7UHDSLL","ngen.exe","ngentask.exe","30,760","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.045","DESKTOP-7UHDSLL","ngen.exe","ngentask.exe","7,132","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.029","DESKTOP-7UHDSLL","ngen.exe","ngentask.exe","23,028","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe"" RemoveTaskDelayStartTrigger /LegacyServiceBehavior","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:10.004","DESKTOP-7UHDSLL","svchost.exe","services.exe","7,432","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wisvc","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.953","DESKTOP-7UHDSLL","conhost.exe","ngentask.exe","22,632","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.947","DESKTOP-7UHDSLL","conhost.exe","ngentask.exe","37,056","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.947","DESKTOP-7UHDSLL","ngentask.exe","taskhostw.exe","33,312","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:512","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.942","DESKTOP-7UHDSLL","ngentask.exe","taskhostw.exe","26,416","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\NGenTask.exe"" /RuntimeWide /StopEvent:520","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.895","DESKTOP-7UHDSLL","taskhostw.exe","svchost.exe","35,616","taskhostw.exe /RuntimeWide","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
"Jun 4, 2023 @ 11:50:09.727","DESKTOP-7UHDSLL","conhost.exe","ngentask.exe","8,032","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",Harambe,"S-1-5-21-3923507516-3049664583-770718868-1002","DESKTOP-7UHDSLL"
"Jun 4, 2023 @ 11:50:09.722","DESKTOP-7UHDSLL","ngentask.exe","ngentask.exe","32,636","""C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe"" /StopEvent:1360","DESKTOP-7UHDSLL$","S-1-5-18",WORKGROUP
